ConstituentID,DisplayName,Nationality,Gender,BeginDate,EndDate
768,André Breton,French,Male,1896,1966
769,Marcel Breuer,American,Male,1902,1981
771,William Brice,American,Male,1921,2008
773,Marilyn Bridges,American,Female,1948,0
774,Barry Bridgwood,American,Male,1957,0
776,Judson Briggs,American,Male,1906,0
777,Anne W. Brigman,American,Female,1869,1950
778,Serge Brignoni,Swiss,Male,1903,2002
779,Denis Brihat,French,Male,1928,0
780,Enrique Brinkmann,Spanish,Male,1938,0
781,Horace Bristol,American,Male,1908,1997
783,René Brô,French,Male,1930,1987
784,John Brockman,American,Male,1941,0
785,Gottfried Brockmann,German,Male,1903,1983
787,Gandy Brodie,American,Male,1925,1975
788,Alexey Brodovitch,American,Male,1898,1971
789,Alexander Brodsky,Russian,Male,1955,0
790,Jürgen Brodwolf,Swiss,Male,1932,0
791,Stephen Brody,American,Male,1926,0
792,Horace Brodzky,American,Male,1885,1969
793,Stig Brøgger,Danish,Male,1941,0
794,Robert Broner,American,Male,1922,2010
795,Marcel Broodthaers,Belgian,Male,1924,1976
796,Alexander Brook,American,Male,1898,1980
797,John Brook,American,Male,1924,0
798,James Brooks,American,Male,1906,1992
799,Milton Brooks,American,Male,1901,1956
800,Wendell Brooks,American,Male,1939,0
801,Harry Brorby,American,Male,1927,2012
802,Joan Brossa,Spanish,Male,1919,1998
803,Gary Stephen Brotmeyer,American,Male,1946,0
804,Arthur William Brown,American,Male,1881,1966
805,Gustav A. Brown,American,Male,1908,0
806,James Brown,American,Male,1951,2020
807,Joan Brown,American,Female,1938,1990
808,Kathan Brown,American,Female,1935,0
810,Ray Brown,American,Male,1933,0
811,Roger Brown,American,Male,1941,1997
814,Byron Browne,American,Male,1907,1961
815,Colleen Browning,American,Female,1923,0
816,Robert Brownjohn,American,Male,1925,1970
817,Kenneth Brozen,American,Male,1927,1989
818,Roser Llop Bru,Chilean,Female,1923,0
819,Salvador Bru,Chilean,Male,1923,0
820,Jon O. Brubaker,American,Male,1875,1953
821,Patrick Henry Bruce,American,Male,1881,1936
822,Anton Bruehl,American,Male,1900,1982
824,Francis Bruguière,American,Male,1879,1945
825,Paul Brühwiler,Swiss,Male,1939,0
826,William Brui,Israeli,Male,1946,0
828,Donald Brun,Swiss,Male,1909,1999
829,Peter Brüning,German,Male,1929,1970
830,Robert Brunner,American,Male,1958,0
832,Norman Bruns,American,Male,1921,2005
833,Günter Brus,Austrian,Male,1938,0
834,Grisha Bruskin,Russian,Male,1945,0
835,Wim Brusse,Dutch,Male,1910,1978
836,William Bryant,American,Male,1946,0
837,Camille Bryen,French,Male,1907,1976
838,Tadeusz Brzozowski,Polish,Male,1918,1987
839,Gernot Bubenik,German,Male,1942,0
840,Boris Bućan,Croatian,Male,1947,0
841,Erich Buchegger,Austrian,Male,1924,0
842,Gustave Buchet,Swiss,Male,1888,1963
843,Carl Buchheister,German,Male,1890,1964
844,Erich Buchholz,German,Male,1891,1972
845,John Buck,American,Male,1946,0
847,John Buckland-Wright,British,Male,1897,1954
848,Peter H. Buckley,American,Male,1925,1991
850,David Budd,American,Male,1927,1991
851,Dan Budnik,American,Male,1933,0
853,Eugene Buechel,American,Male,1874,1954
854,Alice Standish Buell,American,Female,1892,1964
855,Bernard Buffet,French,Male,1928,1999
856,Fritz Bühler,Swiss,Male,1909,1963
857,Felix Buhot,French,Male,1847,1898
858,Adam Bujak,Polish,Male,1940,0
860,John G. Bullock,American,Male,1854,1939
861,Wynn Bullock,American,Male,1902,1975
862,Torun Bülow-Hübe,Swedish,Female,1929,0
863,Louis Bunce,American,Male,1907,1983
864,Willi Bunkowski,German,Male,1949,0
865,Édouard-Wilfred Buquet,French,Male,1866,0
866,Pierre Buraglio,French,Male,1939,0
867,Pablo Burchard,Chilean,Male,1875,1964
869,Max Burchartz,German,Male,1887,1961
870,Charles Burchfield,American,Male,1893,1967
871,Chris Burden,American,Male,1946,2015
873,Daniel Buren,French,Male,1938,0
874,Bill Burke,American,Male,1943,0
876,Paul Burlin,American,Male,1886,1969
877,David Burliuk,Ukrainian,Male,1882,1967
878,Ian Burn,Australian,Male,1939,1993
879,Edward Burne-Jones,British,Male,1833,1898
880,Deirdre Burnett,British,Female,1939,0
881,Joseph Burnett,American,Male,1923,0
882,Marsha Burns,American,Female,1945,0
883,Edward Burra,British,Male,1905,1976
884,Alberto Burri,Italian,Male,1915,1995
885,René Burri,Swiss,Male,1933,2014
886,Larry Burrows,British,Male,1926,1971
888,Richmond Burton,American,Male,1960,0
889,Scott Burton,American,Male,1939,1989
890,Pol Bury,Belgian,Male,1922,2005
892,Andrew Foster Bush,American,Male,1956,0
893,Jack Bush,Canadian,Male,1909,1977
894,Wolf von dem Bussche,American,Male,1934,2014
895,Solomon D. Butcher,American,Male,1856,1927
898,Frances Butler,American,Female,1940,0
899,Horacio A. Butler,Argentine,Male,1897,1983
900,Reg Butler,British,Male,1913,1983
901,Elizabeth Butterworth,British,Female,1949,0
902,James Lee Byars,American,Male,1932,1997
903,Michael Byron,American,Male,1954,0
906,Luigi Caccia Dominioni,Italian,Male,1913,0
908,John Cadenhead,American,Male,1937,0
909,Paul Cadmus,American,Male,1904,1999
910,Poul Cadovius,Danish,Male,1911,0
911,Deborah Fleming Caffery,American,Female,1948,0
912,John Cage,American,Male,1912,1992
913,Corrado Cagli,Italian,Male,1910,1976
914,Miriam Cahn,Swiss,Female,1949,0
915,Marcelle Cahn,French,Female,1895,1981
916,Fred Cain,American,Male,1938,0
917,José Milner Cajahuaringa,Peruvian,Male,1932,0
918,Charles Cajori,American,Male,1921,0
919,Letterio Calapai,American,Male,1902,1993
920,Nicolas Calas,American,Male,1907,1988
921,Lawrence Calcagno,American,Male,1916,1993
922,Alexander Calder,American,Male,1898,1976
923,Dale R. Caldwell,American,Male,1929,0
924,Harry Callahan,American,Male,1912,1999
925,Kenneth Callahan,American,Male,1905,1986
926,Mary Callery,American,Female,1903,1977
928,Jo Ann Callis,American,Female,1940,0
932,Julia Margaret Cameron,British,Female,1815,1879
933,Julio Camino Sanchez,Peruvian,Male,1919,2007
934,Luis Camnitzer,Uruguayan,Male,1937,0
935,Charles Camoin,French,Male,1879,1965
938,Jewett Campbell,American,Male,1912,1999
939,Steven Campbell,British,Male,1954,0
940,Heinrich Campendonk,German,Male,1889,1957
941,Antonia Campi,Italian,Female,1921,0
942,Massimo Campigli,Italian,Male,1895,1971
944,Peter Campus,American,Male,1937,0
945,Vincent Canadé,American,Male,1879,1961
946,Antonio Cañavate Gómez,Spanish,Male,1902,1987
947,John Candelario,American,Male,1916,1993
948,Louis Cane,French,Male,1943,0
949,Giacomo Caneva,Italian,Male,1810,1890
950,Johannes Canis,German,Male,1895,1977
952,Rafael Canogar,Spanish,Male,1935,0
953,Domenico Cantatore,Italian,Male,1906,1998
954,Federico Cantú,Mexican,Male,1908,1989
955,Cornell Capa,American,Male,1918,2008
956,Robert Capa,American,Male,1913,1954
957,Bruno Capacci,Italian,Male,1906,1996
958,Josef Capek,Czech,Male,1887,1945
959,Alfred Capel Cure,British,Male,1826,1896
960,Giuseppe Capogrossi,Italian,Male,1900,1972
961,Paul Caponigro,American,Male,1932,0
962,Leonetto Cappiello,French,Male,1875,1942
963,Luis B. Caputo Demarco,Argentine,Male,1899,1994
965,Miguel-Ángel Cárdenas,Dutch,Male,1934,2015
966,Augustin Càrdenas,Cuban,Male,1927,2001
967,Santiago Cárdenas,Colombian,Male,1937,0
968,Emil Cardinaux,Swiss,Male,1877,1936
969,José Bernardo Cardoso Jr.,Brazilian,Male,1861,1947
970,Étienne Carjat,French,Male,1829,1906
972,Arthur B. Carles,American,Male,1882,1952
974,Marie Carlier,French,Female,1920,1986
976,Richard Carlson,Australian,Male,1941,0
977,Jean Carlu,French,Male,1900,1997
980,Eugenio Carmi,Italian,Male,1920,0
981,John William Carnell,American,Male,1952,0
982,Anthony Caro,British,Male,1924,2013
986,William L. Carqueville,American,Male,1871,1946
987,Carlo Carrà,Italian,Male,1881,1966
988,Mario Carreño,Chilean,Male,1913,1999
990,Eugène Carrière,French,Male,1849,1906
991,Mario Carrieri,Italian,Male,1932,0
993,Leonora Carrington,British,Female,1917,2011
994,John Carroll,American,Male,1892,1959
996,Patricia Jon Carroll,American,Female,1942,0
998,Clarence H. Carter,American,Male,1904,2000
999,Paul Carter,American,Male,1903,1938
1000,Henri Cartier-Bresson,French,Male,1908,2004
1001,Flavio de R. Carvalho,Brazilian,Male,1899,1973
1003,Carybé (Hector Bernabó),Brazilian,Male,1911,1997
1004,John Casado,American,Male,1944,0
1007,Andrea Cascella,Italian,Female,1920,1990
1008,Pietro Cascella,Italian,Male,1921,0
1009,Jacqueline S. Casey,American,Female,1927,0
1010,Sydney Cash,American,Male,1941,0
1012,Tranquillo Casiraghi,Italian,Male,1923,2005
1013,Felice Casorati,Italian,Male,1883,1963
1014,Karl Caspar,German,Male,1879,1956
1015,A. M. Cassandre,French,Male,1901,1968
1016,Mary Cassatt,American,Female,1844,1926
1017,Axel Cassel,French,Male,1955,2015
1019,Herbert Carroll Cassill,American,Male,1928,0
1023,Moshe Elazar Castel,Israeli,Male,1909,1992
1025,Enrico Castellani,Italian,Male,1930,0
1026,Julio Castellanos,Mexican,Male,1905,1947
1027,Federico Castellon,American,Male,1914,1971
1028,Achille Castiglioni,Italian,Male,1918,2002
1029,Pier Giacomo Castiglioni,Italian,Male,1913,1968
1030,Fernando Castillo,Mexican,Male,1882,1940
1031,Rosemarie Castoro,American,Female,1939,2015
1034,Enrique Castro-Cid,Chilean,Male,1937,1992
1036,Umberto Catalano,Italian,Male,1944,0
1037,Elizabeth Catlett,American,Female,1915,2012
1039,Patrick Caulfield,British,Male,1936,2005
1041,Alik Cavaliere,Italian,Male,1926,0
1042,Giorgio Cavallon,American,Male,1904,1989
1043,Cazals,French,Male,1865,1941
1044,Bruno Ceccobelli,Italian,Male,1952,0
1045,Francis Celentano,American,Male,1928,0
1048,Vija Celmins,American,Female,1938,0
1050,Edmond Ceria,French,Male,1884,1955
1052,César (César Baldaccini),French,Male,1921,1998
1053,Paul Cézanne,French,Male,1839,1906
1054,Lynn Chadwick,British,Male,1914,2003
1055,Marc Chagall,French,Male,1887,1985
1057,Gaston Chaissac,French,Male,1910,1964
1058,Paul Chaleff,American,Male,1947,0
1059,Samuel Chamberlain,American,Male,1895,1975
1060,John Chamberlain,American,Male,1927,2011
1063,Martín Chambi,Peruvian,Male,1891,1973
1064,Roger Chancel,French,Male,1898,1976
1065,Bruce Chandler,American,Male,1945,0
1068,Linda Chapman,American,Female,1952,0
1070,Walter Chappell,American,Male,1925,0
1071,Serge Charchoune,Russian,Male,1888,1975
1072,Chargesheimer (Karl-Heinz Hargesheimer),German,Male,1924,1972
1073,Sarah Charlesworth,American,Female,1947,2013
1074,Jean Charlot,American,Male,1898,1979
1078,Louisa Chase,American,Female,1951,0
1080,Theodore Chassériau,French,Male,1819,1856
1081,Roger Chastel,French,Male,1897,1981
1083,Edward Chavez,American,Male,1917,1995
1084,José Chávez Morado,Mexican,Male,1909,2002
1085,Santos Chávez,Chilean,Male,1934,2001
1089,Jules Chéret,French,Male,1836,1932
1091,Ivan Chermayeff,American,Male,1932,2017
1092,Norman Cherner,American,Male,1920,0
1093,Iakov Chernikhov,Russian,Male,1889,1951
1095,Michael Chernyshov,Russian,Male,1945,0
1096,Lee Chesney,American,Male,1920,0
1097,Sandro Chia,Italian,Male,1946,0
1099,Judy Chicago,American,Female,1937,0
1101,Pietro Chiesa,Italian,Male,1892,1948
1103,Bernard Childs,American,Male,1910,1985
1104,Eduardo Chillida,Spanish,Male,1924,2002
1105,Thomas Chimes,American,Male,1921,2009
1106,Giorgio de Chirico,Italian,Male,1888,1978
1107,Marcel Chirnoaga,Romanian,Male,1930,2008
1108,Anna Chojnacka,Polish,Female,1914,0
1109,Seiji Chokai,Japanese,Male,1902,1972
1110,Chunghi Choo,American,Female,1938,0
1112,William Christenberry,American,Male,1936,2016
1113,Dan Christensen,American,Male,1942,2007
1114,Christo,American,Male,1935,2020
1116,Howard Chandler Christy,American,Male,1872,1952
1117,Halina Chrostowska,Polish,Female,1929,1990
1118,Chryssa,American,Female,1933,2013
1120,John W. Church,American,Male,1934,0
1122,Seymour Chwast,American,Male,1931,0
1123,Michael Ciavolino,American,Male,1924,2019
1124,Carmen L. Cicero,American,Male,1926,0
1125,Roman Cieslewicz,French,Male,1930,1996
1126,Nicolai Cikovsky,American,Male,1894,1984
1128,Carlo Cisventi,Italian,Male,1929,0
1129,Paul Citroen,Dutch,Male,1896,1983
1130,Minna Citron,American,Female,1896,1991
1132,Pierre Eugène Clairin,French,Male,1897,1980
1133,Larry Clark,American,Male,1943,0
1134,John Clem Clarke,American,Male,1937,0
1135,Edna Clarke-Hall,British,Female,1879,1979
1136,José Claudio Da Silva,Brazilian,Male,1932,0
1137,Carlfriedrich Claus,German,Male,1930,1998
1138,Antoni Clavé,Spanish,Male,1913,0
1139,Maude Schuyler Clay,American,Female,1953,0
1140,Cléanthe (Cléante Carr),American,Female,1911,2001
1142,Roman Clemens,Swiss,Male,1910,1992
1145,Francesco Clemente,Italian,Male,1952,0
1146,Lucien Clergue,French,Male,1934,0
1147,Fabrizio Clerici,Italian,Male,1913,1993
1148,Pierre Clerk,Canadian,Male,1928,0
1151,Charles Clifford,British,Male,1819,1863
1152,William Clift,American,Male,1944,0
1153,Paul Clinton,American,Male,1942,0
1155,Carroll Cloar,American,Male,1913,1993
1156,Chuck Close,American,Male,1940,0
1157,John Timothy Close,American,Male,1958,0
1159,Prunella Clough,British,Female,1919,1999
1161,William Clutz,American,Male,1933,0
1162,Gerald Coble,American,Male,1933,0
1163,Chema Cobo,Spanish,Male,1952,0
1164,Alvin Langdon Coburn,American,Male,1882,1966
1168,Jean Cocteau,French,Male,1889,1963
1170,Sue Coe,British,Female,1951,0
1172,Bernard Cohen,British,Male,1933,0
1173,Barry Cohen,American,Male,1934,1990
1174,George Cohen,American,Male,1919,1999
1175,Mark Cohen,American,Male,1943,0
1176,Sheldon Cohen,Canadian,Male,1949,0
1177,Pinchas Cohen Gan,Israeli,Male,1942,0
1178,Charles Coiner,American,Male,1898,1989
1179,Van Deren Coke,American,Male,1921,0
1180,Luigi Colani,German,Male,1928,0
1182,Glenn O. Coleman,American,Male,1887,1932
1183,Robert Colescott,American,Male,1925,2009
1184,Warrington Colescott,American,Male,1921,2018
1185,Paul Colin,French,Male,1892,1985
1186,Edward Colker,American,Male,1927,0
1187,Ettore Colla,Italian,Male,1899,1968
1188,John Collins,American,Male,1888,1991
1190,Marjory Collins,American,Female,1912,1985
1192,André Collot,French,Male,1897,1976
1193,Roy Colmer,British,Male,1935,2014
1194,Gino Colombini,Italian,Male,1915,0
1195,Gianni Colombo,Italian,Male,1937,1993
1196,Joe Colombo,Italian,Male,1930,1971
1197,Ithell Colquhoun,British,Female,1906,1988
1198,Robert Colquhoun,British,Male,1914,1962
1199,Greg Colson,American,Male,1956,0
1201,Alvin Colt,American,Male,1916,2008
1202,Ian Colverson,British,Male,1940,0
1203,Alex Colville,Canadian,Male,1920,2013
1205,Ulysse Comtois,Canadian,Male,1931,1999
1207,Edward Condak,American,Male,1900,0
1208,Miguel Conde,Mexican,Male,1939,0
1209,Charles Conder,British,Male,1868,1909
1210,George Condo,American,Male,1957,0
1211,William Congdon,American,Male,1912,1998
1213,Lee Conklin,American,Female,1941,0
1214,Will Connell,American,Male,1898,1961
1215,Bruce Conner,American,Male,1933,2008
1216,Gregory Conniff,American,Male,1944,0
1217,Linda Connor,American,Female,1944,0
1221,Pietro Consagra,Italian,Male,1920,2005
1222,William H. Constable,Australian,Male,1906,1989
1224,Constant (Constant Anton Nieuwenhuys),Dutch,Male,1920,2005
1225,George Constant,American,Male,1892,1978
1228,Howard Cook,American,Male,1901,1980
1229,Lia Cook,American,Female,1942,0
1231,Austin Cooper,British,Male,1890,1964
1232,Frederick George Cooper,American,Male,1892,1962
1234,Francisco Copello,Chilean,Male,1938,2006
1235,Hans Coper,British,Male,1920,1981
1236,Andries Dirk Copier,Dutch,Male,1901,1991
1237,John Coplans,British,Male,1920,2003
1238,William Copley,American,Male,1919,1996
1239,Silvio Coppola,Italian,Male,1920,1986
1240,Edward Corbett,American,Male,1919,1971
1241,Al Corchia,American,Male,1935,0
1242,E. M. Cordier,German,Male,1903,1974
1243,Lovis Corinth,German,Male,1858,1925
1245,Eugène Corneau,French,Male,1894,1976
1246,Corneille (Guillaume van Beverloo),Dutch,Male,1922,2010
1247,Joseph Cornell,American,Male,1903,1972
1248,Thomas Cornell,American,Male,1937,2012
1250,Hector Coronado,Mexican,Male,1938,0
1251,Pedro Coronel,Mexican,Male,1923,1985
1253,Jean-Baptiste-Camille Corot,French,Male,1796,1875
1254,Antonio Corpora,Italian,Male,1909,2004
1255,Gloria Cortella,American,Female,1929,0
1257,Jean Cortot,French,Male,1925,0
1258,Steven Cortright,American,Male,1942,0
1260,Marie Cosindas,American,Female,1923,2017
1261,Herman Costa,American,Male,1944,0
1262,Olga Costa,Mexican,Female,1913,1993
1263,Toni Costa,Italian,Male,1935,2013
1265,John Costigan,American,Male,1888,1972
1266,Alan Cote,American,Male,1937,0
1267,Robert Cottingham,American,Male,1935,0
1268,Othon Coubine (or Otakar Kubin),Czech,Male,1883,1969
1270,Jack Coughlin,American,Male,1932,0
1271,Graham Coughtry,Canadian,Male,1931,1999
1273,Edward Countey,American,Male,1921,1984
1274,Pierre Courtin,French,Male,1921,2012
1275,Morison S. Cousins,American,Male,1934,2001
1276,Lucien Coutaud,French,Male,1905,1977
1277,Robert Couturier,French,Male,1905,2008
1278,Wessel Couzijn,Dutch,Male,1912,1984
1279,Miguel Covarrubias,Mexican,Male,1904,1957
1280,John Covert,American,Male,1882,1960
1281,Robert Cowan,American,Male,1930,0
1283,George C. Cox,American,Male,1851,1902
1284,Jan Cox,Belgian,Male,1919,1980
1285,Douglas Craft,American,Male,1924,2015
1286,Tony Cragg,British,Male,1949,0
1287,Edward Gordon Craig,British,Male,1872,1966
1288,Michael Craig-Martin,British,Male,1941,0
1289,Konrad Cramer,American,Male,1888,1963
1291,Rollin Crampton,American,Male,1886,1970
1292,Barbara Crane,American,Female,1928,2019
1293,Meg Cranston,American,Female,1960,0
1294,Crash (John Matos),American,Male,1961,0
1297,Mario Cravo Junior,Brazilian,Male,1923,0
1298,Ralston Crawford,American,Male,1906,1978
1299,John Craxton,British,Male,1922,2009
1300,Robert Creeley,American,Male,1926,2005
1301,Robert Cremean,American,Male,1932,0
1302,Leon Cremière,French,Male,1831,1913
1303,Leonardo Cremonini,Italian,Male,1925,2010
1305,Adolphe Crespin,Belgian,Male,1859,1944
1306,Luca Crippa,Italian,Female,1924,2002
1307,Roberto Crippa,Italian,Male,1921,1972
1308,Renato Cristiano,Italian,Male,1926,0
1310,George P. Critcherson,American,Male,1823,1892
1311,Allan Rohan Crite,American,Male,1910,2007
1312,Ted Croner,American,Male,1922,2005
1313,Henri-Edmond Cross,French,Male,1856,1910
1314,Wim Crouwel,Dutch,Male,1928,2019
1316,Robin Crozier,British,Male,1936,2001
1317,George Cruikshank,British,Male,1792,1878
1318,Jason Crum,American,Male,1935,2004
1319,William Crutchfield,American,Male,1932,2015
1320,Emilio Cruz,American,Male,1938,2004
1321,Carlos Cruz-Diez,Venezuelan,Male,1923,2019
1322,John J. Cu Roi,American,Male,1920,0
1323,Enzo Cucchi,Italian,Male,1949,0
1325,José Luis Cuevas,Mexican,Male,1934,2017
1326,Modest Cuixart,Spanish,Male,1925,2001
1327,Gordon Cullen,British,Male,1914,0
1329,Ben L. Culwell,American,Male,1918,1992
1330,Robert Cumming,American,Male,1943,0
1332,Imogen Cunningham,American,Female,1883,1976
1333,Ben Cunningham (Benjamin Frazier Cunningham),American,Male,1904,1975
1334,John Timothy Curran,American,Male,1938,0
1335,Anthony Currell,British,Male,1942,0
1336,William R. Current,American,Male,1923,1986
1337,Francis Edmund Currey,British,Male,1814,1896
1338,Charles H. Currier,American,Male,1851,1938
1339,John Steuart Curry,American,Male,1897,1946
1341,Edward Curtis,American,Male,1868,1954
1343,Lily Cushing,American,Female,1909,1969
1344,Ronnie Cutrone,American,Male,1948,0
1345,Eugène Cuvelier,French,Male,1837,1900
1346,Gunnar Cyrén,Swedish,Male,1931,0
1348,Carl Otto Czeschka,Austrian,Male,1878,1960
1349,Allan D'Arcangelo,American,Male,1930,1998
1350,Lajos D'Ebneth,Hungarian,Male,1902,1982
1351,Roél d'Haese,Belgian,Male,1921,1966
1353,Alfredo da Silva,Bolivian,Male,1935,0
1357,Louise Dahl-Wolfe,American,Female,1895,1989
1358,Karl Fred Dahmen,German,Male,1917,1981
